key,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cardholder_presence,card_presence
db232390-96c8-4443-bb9b-018b72571467,2022-02-24T18:31:12Z,OTHER,1,CHIP,17.46,405.11,TN,47,1,1
33df45ea-cd7c-4f5a-b3a5-d28ef4b09152,2022-02-24T18:30:35Z,ECOMMERCE,1,MANUAL,24.53,11663.42,FL,12,0,0
92ae8459-985d-47f2-9f98-07c03d6f6a51,2022-02-24T18:30:34Z,ECOMMERCE,3,MANUAL,6.76,197.88,WA,53,0,0
c83ebfa8-6ddf-42c2-8cac-dd8b727b0071,2022-02-24T18:29:47Z,ECOMMERCE,2,MANUAL,4.29,2269.07,WA,53,0,0
60f77d4c-c2d8-456d-b844-3a578f874fa7,2022-02-24T18:29:41Z,ECOMMERCE,16,MANUAL,623.1,850.64,CA,06,0,0
c8e2712a-74d3-4446-acc1-9262dd6dda6d,2022-02-24T18:28:35Z,OTHER,1,CHIP,10.0,542.89,FL,12,1,1
665dcbf5-d45f-4491-844e-e5bd55fdf3b8,2022-02-24T18:28:30Z,ECOMMERCE,1,MANUAL,49.78,14350.77,FL,12,0,0
66742ff1-08e0-4fef-8558-2007672c31ea,2022-02-24T18:28:25Z,ECOMMERCE,3,MANUAL,35.61,3746.38,AR,05,0,0
7b51cdc9-6789-4554-bb29-6a672e0a4bd4,2022-02-24T18:27:53Z,ECOMMERCE,1,MANUAL,13.34,3651.94,OH,39,0,0
1e7da801-3b5b-441c-95f2-4c1a3028bab2,2022-02-24T18:27:24Z,ECOMMERCE,17,MANUAL,67.96,5114.44,WA,53,0,0
74a4955a-23f7-449e-81f9-7a6a483d9983,2022-02-24T18:26:43Z,ECOMMERCE,4,MANUAL,16.47,1908.43,WA,53,0,0
abf7a305-c228-4ea2-ab30-8fef30e829e6,2022-02-24T18:26:24Z,ECOMMERCE,2,CARD_ON_FILE,1.93,90.08,MN,27,0,0
0853df15-01ba-4f12-a511-4438d4ba2abc,2022-02-24T18:26:14Z,ECOMMERCE,5,MANUAL,18.0,2796.49,WA,53,0,0
6d26cdf1-d979-486a-83eb-0cf6517232e8,2022-02-24T18:25:41Z,ECOMMERCE,1,MANUAL,12.28,14400.55,FL,12,0,0
a8f3317f-d8bd-4eda-8bf3-d19104b3fff0,2022-02-24T18:25:37Z,ECOMMERCE,17,MANUAL,49.98,6880.95,WA,53,0,0
79219d12-33c7-41a0-bcf3-967d6c4cab1a,2022-02-24T18:25:36Z,ECOMMERCE,2,CARD_ON_FILE,5.12,84.96,MN,27,0,0
55bee3ab-90a2-497d-9fdc-5362a469df73,2022-02-24T18:24:55Z,ECOMMERCE,20,MANUAL,67.96,4562.17,WA,53,0,0
5e4ae915-2b5f-4beb-92cb-b1b01d39ac28,2022-02-24T18:24:51Z,ECOMMERCE,1,MANUAL,27.6,10354.08,FL,12,0,0
d2b5bae7-3f1f-434f-b35a-3d4916b7d193,2022-02-24T18:24:39Z,ECOMMERCE,1,MANUAL,13.74,3705.03,OH,39,0,0
e6892ab4-c2da-493d-afb8-fb544b82ca9d,2022-02-24T18:24:05Z,ECOMMERCE,2,MANUAL,10.27,2273.36,WA,53,0,0
ebc4345c-5006-46a9-bcb0-bfdfa1885e2a,2022-02-24T18:23:47Z,ECOMMERCE,1,MANUAL,1000.0,0.0,NJ,34,0,0
ca7cda33-ee69-4257-bb93-c569aaedff16,2022-02-24T18:23:03Z,ECOMMERCE,1,MANUAL,13.62,3611.61,OH,39,0,0
a4ad5de0-e014-4a53-959d-f300bca02885,2022-02-24T18:22:57Z,ECOMMERCE,3,MANUAL,39.98,2622.19,AR,05,0,0
fe70b6a9-a834-44c5-9790-0993db65fbd4,2022-02-24T18:22:57Z,OTHER,11,CHIP,14.34,151.5,PA,42,1,1
e3353b12-d393-4d75-a2f7-c0cfbf169e53,2022-02-24T18:21:35Z,OTHER,9,CHIP,17.68,379.37,TN,47,1,1
0b2c4483-db85-495e-a2b7-d4635cfac59b,2022-02-24T18:21:31Z,ECOMMERCE,4,MANUAL,39.98,2834.93,AR,05,0,0
fc29c776-bb66-4053-afc8-60d868137a3c,2022-02-24T18:21:23Z,ECOMMERCE,24,CARD_ON_FILE,47.99,295.9,CA,06,0,0
435f14b3-8ac7-4891-8e2c-56988b14dc48,2022-02-24T18:21:08Z,ECOMMERCE,2,MANUAL,5.52,1298.57,WA,53,0,0
c349d381-869b-4643-8f6e-cd033e605872,2022-02-24T18:21:03Z,ECOMMERCE,3,MANUAL,16.32,1718.84,WA,53,0,0
cb3f0fc9-e866-42dc-a468-167bef23b219,2022-02-24T18:20:49Z,ECOMMERCE,1,MANUAL,27.53,11700.93,FL,12,0,0
464cc6b8-b1b9-4dce-9772-1e3b48b2c3ac,2022-02-24T18:20:41Z,ECOMMERCE,4,CARD_ON_FILE,16.0,2193.34,,,0,0
72055d52-a31f-4268-8349-8782c3aac5b4,2022-02-24T18:20:35Z,ECOMMERCE,1,CARD_ON_FILE,23.63,69.44,VA,51,0,0
d487acb7-1e99-42c6-b162-008fa667707c,2022-02-24T18:20:09Z,ECOMMERCE,3,MANUAL,39.98,3240.88,AR,05,0,0
13a068e5-265b-4c7e-bcc3-81a3df7ba68e,2022-02-24T18:19:48Z,ECOMMERCE,1,MANUAL,12.98,11687.95,FL,12,0,0
ab8156a0-6525-40db-a559-8f41913e2055,2022-02-24T18:19:38Z,OTHER,10,CHIP,3.45,96.73,TX,48,1,1
7755a55f-3058-446c-9a4e-a5363669ed1c,2022-02-24T18:19:33Z,ECOMMERCE,17,MANUAL,67.96,5037.66,WA,53,0,0
39f20047-ee56-4bb5-bfab-b22114b125ff,2022-02-24T18:19:17Z,ECOMMERCE,16,MANUAL,87.5,1111.92,CA,06,0,0
407d6899-ce67-427f-8cfe-fb0404eb1a2d,2022-02-24T18:19:15Z,ECOMMERCE,20,MANUAL,235.0,1199.42,CA,06,0,0
1c1eae23-ef7e-44d1-9fd6-fa11b1e0e252,2022-02-24T18:19:10Z,OTHER,5,CHIP,23.98,268.39,FL,12,1,1
6ba8740f-7580-43df-a44e-758655367912,2022-02-24T18:19:09Z,ECOMMERCE,10,MANUAL,24.99,5182.4,WA,53,0,0
cb598ae6-911d-4e3a-b96d-42e4e900876d,2022-02-24T18:18:57Z,ECOMMERCE,24,CARD_ON_FILE,47.99,440.83,CA,06,0,0
bc309b39-3726-4138-9857-2b37fb1313c3,2022-02-24T18:18:54Z,OTHER,9,CHIP,20.94,75.79,TX,48,1,1
13168932-403e-412d-8592-4a41012feeed,2022-02-24T18:18:46Z,ECOMMERCE,1,MANUAL,13.37,3638.57,OH,39,0,0
21eac367-4d5e-45be-b5ca-1ba24d11bf96,2022-02-24T18:18:09Z,ECOMMERCE,2,MANUAL,39.98,3059.1,AR,05,0,0
ac446372-2ced-4852-9d68-6e1b9d1158e0,2022-02-24T18:17:20Z,ECOMMERCE,1,MANUAL,12.58,3599.03,OH,39,0,0
54188cab-7b7e-4460-b1ad-8577679e5a21,2022-02-24T18:16:52Z,ECOMMERCE,1,CARD_ON_FILE,9.03,116.38,CA,06,0,0
66175cf2-d966-467f-942c-71b751b51b3d,2022-02-24T18:16:11Z,ECOMMERCE,1,MANUAL,14.7,11313.36,FL,12,0,0
2929cc18-dd8d-49d1-918e-8f2d31bfcf13,2022-02-24T18:15:52Z,ECOMMERCE,15,MANUAL,3200.0,700.0,WI,55,0,0
680266ac-78c6-4471-8e58-6291d621ba61,2022-02-24T18:15:11Z,ECOMMERCE,1,MANUAL,13.34,3625.23,OH,39,0,0
a52e46a1-eab3-491f-94dd-d1e136709de3,2022-02-24T18:14:38Z,ECOMMERCE,20,CARD_ON_FILE,47.99,488.82,CA,06,0,0
3ce34f96-24ae-4a7c-b23e-d9731500cffe,2022-02-24T18:14:01Z,ECOMMERCE,3,MANUAL,14.12,2283.63,WA,53,0,0
58339534-2fad-498f-9841-72d50186f24b,2022-02-24T18:13:49Z,ECOMMERCE,2,MANUAL,31.07,14412.83,FL,12,0,0
2ead1bdf-cb03-499b-90ad-4317c0406906,2022-02-24T18:13:30Z,OTHER,5,CHIP,297.65,553.09,FL,12,1,1
9e823aaf-4a8e-4648-84a4-2cccfd90ed3f,2022-02-24T18:13:13Z,ECOMMERCE,20,MANUAL,67.96,5275.35,WA,53,0,0
f1359bfb-57d4-463b-b256-c3b503ffe0f6,2022-02-24T18:12:49Z,ECOMMERCE,7,MANUAL,27.96,1785.82,WA,53,0,0
8238612a-6228-4cf8-801c-8c1704b73ece,2022-02-24T18:12:00Z,ECOMMERCE,2,CARD_ON_FILE,18.96,2037.84,GA,13,0,0
26fe6930-0bf1-4125-ab7f-36e2140ea429,2022-02-24T18:11:12Z,MOTO,12,CARD_ON_FILE,137.0,419.18,CA,06,0,0
8ddcadfe-8457-41c2-8725-6619e0881062,2022-02-24T18:10:47Z,ECOMMERCE,2,MANUAL,53.95,11728.46,FL,12,0,0
8f9677b8-b897-4322-b14d-a7886b225b2a,2022-02-24T18:10:16Z,ECOMMERCE,5,MANUAL,60.08,339.0,PA,42,0,0
c953daff-1eb2-4104-a3ab-42c6cabe5f44,2022-02-24T18:09:38Z,ECOMMERCE,11,MANUAL,24.99,4994.38,WA,53,0,0
6f884312-80d2-467d-a870-6068cddbdc81,2022-02-24T18:07:07Z,MOTO,1,MANUAL,2900.4,0.0,MA,25,0,0
24830caa-e187-49bc-a1ef-d286749bcbd3,2022-02-24T18:06:08Z,ECOMMERCE,1,MANUAL,14.48,15799.54,FL,12,0,0
88553737-13d5-4e57-9a75-ba9916f977b1,2022-02-24T18:06:06Z,MOTO,7,CARD_ON_FILE,306.16,516.88,CA,06,0,0
041dcc9d-a46e-468e-a4e1-d1845f9dc9dc,2022-02-24T18:05:45Z,ECOMMERCE,20,MANUAL,67.96,5207.39,WA,53,0,0
1a32d052-a29d-4d30-b290-57955b09a372,2022-02-24T18:05:31Z,OTHER,1,CHIP,6.32,9.35,MO,29,1,1
d1e87a31-7a9b-488b-af23-c34ee1aa74b4,2022-02-24T18:05:19Z,OTHER,3,CHIP,25.84,597.76,CA,06,1,1
c8ee5132-bbb5-4a37-baa3-ef5d0e0afb5e,2022-02-24T18:04:01Z,ECOMMERCE,1,MANUAL,11.21,13784.51,FL,12,0,0
e92080a4-1355-429f-bf33-f2cbaaaff3a1,2022-02-24T18:03:55Z,ECOMMERCE,13,CARD_ON_FILE,53.69,187.78,MN,27,0,0
e5481570-dbcf-4cbb-9eb4-c5610397b93c,2022-02-24T18:03:55Z,ECOMMERCE,13,CARD_ON_FILE,100.17,241.47,MN,27,0,0
04f06b09-3b00-4a2c-9ef8-cde7f78db398,2022-02-24T18:03:51Z,OTHER,24,MANUAL,5000.0,8000.0,CA,06,0,1
938c2927-d128-4c7b-a5e6-916acdb2186d,2022-02-24T18:03:37Z,ECOMMERCE,1,MANUAL,23.44,13795.72,FL,12,0,0
cfc67805-9e35-4a72-a65a-e1ae2f2ad174,2022-02-24T18:03:10Z,ECOMMERCE,3,CARD_ON_FILE,44.55,463.08,MN,27,0,0
02b77c1e-03ab-4b17-b70d-3898d49ffc2c,2022-02-24T18:02:42Z,OTHER,2,CHIP,13.12,584.43,CA,06,1,1
487b1b87-94ad-42db-a8fc-116d3aacbb54,2022-02-24T18:01:09Z,OTHER,2,CHIP,70.0,259.42,TN,47,1,1
73348570-79dd-42b4-bf01-cfbf7858c03f,2022-02-24T18:00:18Z,ECOMMERCE,6,MANUAL,26.86,1089.34,WA,53,0,0
2a3b6a74-ce66-4795-a50f-a2f47b8dc1a3,2022-02-24T17:59:33Z,ECOMMERCE,11,MANUAL,24.99,4537.18,WA,53,0,0
b28eb839-db0d-47c8-9ffd-60114bb601bc,2022-02-24T17:58:47Z,ECOMMERCE,9,MANUAL,6000.0,5000.0,CA,06,0,0
c63d5bf5-5817-49cb-83b1-b52ff525543e,2022-02-24T17:58:05Z,OTHER,9,CHIP,11.58,129.36,MA,25,1,1
aaecc378-ae14-450c-89eb-0f08400b76d0,2022-02-24T17:56:19Z,MOTO,4,CARD_ON_FILE,477.34,874.97,CA,06,0,0
bf72b640-2a1e-4c4e-b2ae-059fe2d7ee9b,2022-02-24T17:56:10Z,ECOMMERCE,19,MANUAL,510.3,1042.04,WA,53,0,0
881d3d51-4b82-4d22-986f-83786dbf880f,2022-02-24T17:56:08Z,ECOMMERCE,10,MANUAL,24.99,7968.61,WA,53,0,0
359f5d4d-87d1-4e93-9bab-fd680a5fcc5c,2022-02-24T17:55:44Z,ECOMMERCE,1,MANUAL,16.57,10125.28,FL,12,0,0
c66729a2-4605-4982-81a8-5a2d4e61fda2,2022-02-24T17:55:41Z,ECOMMERCE,3,CARD_ON_FILE,40.65,154.22,CA,06,0,0
e71cbdec-7fde-4b1f-abd8-a548bef6ae9f,2022-02-24T17:55:40Z,OTHER,1,CHIP,136.18,230.92,IL,17,1,1
d2753c7d-17da-4ecf-84d9-a1ee9b17a472,2022-02-24T17:55:24Z,ECOMMERCE,17,CARD_ON_FILE,132.47,1186.93,AR,05,0,0
6692efe6-94c9-4e48-960e-a32c98082500,2022-02-24T17:55:24Z,OTHER,8,CHIP,40.74,0.0,FL,12,1,1
642b3a2a-9ca7-4787-a675-9400faa2bd96,2022-02-24T17:54:21Z,ECOMMERCE,16,MANUAL,67.96,4864.95,WA,53,0,0
5b6a98b6-6df9-4685-8c12-8031f37a925c,2022-02-24T17:53:40Z,OTHER,1,CHIP,19.8,123.89,NY,36,1,1
240d4588-b5a8-4fbe-b5e1-133908fad73a,2022-02-24T17:53:26Z,ECOMMERCE,1,MANUAL,15.13,11114.46,FL,12,0,0
5bb04718-56a8-42dd-9b77-1d3ccaa4d574,2022-02-24T17:53:17Z,ECOMMERCE,1,MANUAL,3.87,0.0,WY,56,0,0
8bc16924-75b7-459f-8420-cac54794a982,2022-02-24T17:52:45Z,ECOMMERCE,13,MANUAL,24.99,4487.2,WA,53,0,0
91946cc8-7bd7-4986-999d-9dc561c2c79d,2022-02-24T17:52:22Z,ECOMMERCE,1,MANUAL,23.45,15856.54,FL,12,0,0
a41325a0-8205-4334-8dcc-d0be26517551,2022-02-24T17:51:48Z,OTHER,5,CHIP,18.44,46.41,SC,45,1,1
b168f191-0e9d-4533-aa80-3ff5482eb608,2022-02-24T17:51:46Z,OTHER,4,CHIP,188.09,323.38,MI,26,1,1
ed1c3222-d474-42ba-9f40-96272e91fa46,2022-02-24T17:51:30Z,ECOMMERCE,1,MANUAL,17.36,11782.41,FL,12,0,0
aa2d08bd-7eac-45d4-9d24-746501b7f1b5,2022-02-24T17:50:32Z,ECOMMERCE,1,MANUAL,11.64,79.08,WA,53,0,0
a4ca01ba-29f1-470e-b016-1aaada67bbe9,2022-02-24T17:49:29Z,ECOMMERCE,2,MANUAL,20.57,2452.45,WA,53,0,0
83fec994-15fb-47e4-84e1-9492bcc627d4,2022-02-24T17:49:15Z,ECOMMERCE,1,MANUAL,0.17,367.48,WA,53,0,0
14d5348e-9b7b-4b7f-8fe9-d38a32d39087,2022-02-24T17:46:56Z,ECOMMERCE,1,MANUAL,27.86,15814.02,FL,12,0,0
4d6ada62-7e8e-443b-b931-a98540115c3b,2022-02-24T17:46:30Z,ECOMMERCE,2,MANUAL,21.77,1137.97,WA,53,0,0
06d66fac-6c42-4e40-9771-accf638bba17,2022-02-24T17:44:31Z,ECOMMERCE,2,MANUAL,44.51,11799.77,FL,12,0,0
244e5d47-9d3d-44e6-a00d-cc36e1636f26,2022-02-24T17:44:00Z,ECOMMERCE,27,MANUAL,32.97,101.36,CA,06,0,0
61f2ef9b-c63e-4474-9cdc-452bb91c64ea,2022-02-24T17:43:38Z,OTHER,1,CHIP,199.38,124.0,MI,26,1,1
b9030b4b-f9b9-41bc-9842-23fc3cf698b0,2022-02-24T17:42:35Z,ECOMMERCE,1,MANUAL,6.0,0.0,WA,53,0,0
5ca1b021-1e0a-4103-979a-626f8899e7b8,2022-02-24T17:42:28Z,ECOMMERCE,2,MANUAL,26.97,12594.42,FL,12,0,0
17e17455-40c4-4c39-92be-5c08a906d6c1,2022-02-24T17:41:49Z,OTHER,1,CHIP,3.12,0.0,MI,26,1,1
21527ec8-0d81-4861-b66d-7fe1b6d61456,2022-02-24T17:41:07Z,ECOMMERCE,12,MANUAL,24.99,4348.35,WA,53,0,0
bea04d3f-7f1b-492b-a86f-399bcbe9df74,2022-02-24T17:40:58Z,OTHER,2,CHIP,41.82,284.06,MD,24,1,1
7f5046fd-1bd7-4247-88b8-9cffc46e30d8,2022-02-24T17:40:24Z,ECOMMERCE,2,MANUAL,70.65,15962.32,FL,12,0,0
eebdd13f-2e80-4350-ba76-8772a34d763a,2022-02-24T17:39:50Z,ECOMMERCE,3,CARD_ON_FILE,39.46,133.39,MO,29,0,0
781a8ff9-5da0-4c8e-ad64-5dae4c31494d,2022-02-24T17:39:35Z,OTHER,2,CHIP,5.58,54.83,FL,12,1,1
2c8435c8-f509-428b-ba8f-3e54951bb0c2,2022-02-24T17:38:51Z,OTHER,3,CHIP,4.55,1806.28,MA,25,1,1
6bdfbd62-4d55-4a43-81da-1572d5d55f18,2022-02-24T17:38:35Z,ECOMMERCE,3,MANUAL,31.66,730.05,PA,42,0,0
b8b27d86-eaa0-4648-bb7c-61ea9637e402,2022-02-24T17:38:34Z,OTHER,23,CHIP,99.0,1372.84,CA,06,1,1
f23e4dfd-ad36-4d3a-9ed8-7be086d8599e,2022-02-24T17:38:05Z,ECOMMERCE,12,MANUAL,24.99,8267.06,WA,53,0,0
97e86503-c508-4c06-817b-407246b1443c,2022-02-24T17:37:52Z,ECOMMERCE,1,MANUAL,14.66,15841.88,FL,12,0,0
3702b965-60e1-47e4-8332-c5b43d0401f4,2022-02-24T17:37:51Z,ECOMMERCE,1,CARD_ON_FILE,9.01,89.88,CA,06,0,0
cb6bad28-e9ce-4857-98be-105b4d3d7e85,2022-02-24T17:36:56Z,OTHER,4,CHIP,10.16,129.6,SC,45,1,1
be815ba9-5f3e-40ff-9928-44ab669d6ca1,2022-02-24T17:35:57Z,OTHER,1,CHIP,12.81,17.55,FL,12,1,1
9dd94961-cd11-44c4-a980-db5d231eed18,2022-02-24T17:35:32Z,ECOMMERCE,1,MANUAL,15.98,257.93,FL,12,0,0
eb6f8dac-74cf-481c-8c77-d703c92f9acf,2022-02-24T17:35:31Z,ECOMMERCE,1,MANUAL,14.66,10141.85,FL,12,0,0
822d42da-98e4-4c6e-9d2a-f7248af3ad5e,2022-02-24T17:32:30Z,ECOMMERCE,2,MANUAL,3.99,2312.26,WA,53,0,0
0e227765-10ae-40c1-af62-d7007c92e1d8,2022-02-24T17:32:09Z,ECOMMERCE,1,MANUAL,15.48,14211.7,FL,12,0,0
23bcfae6-90c5-42b4-907d-117ef99540b1,2022-02-24T17:29:52Z,ECOMMERCE,2,MANUAL,32.27,12621.39,FL,12,0,0
7b82824d-a23f-479c-b5a1-209b20930440,2022-02-24T17:29:13Z,ECOMMERCE,2,MANUAL,21.77,1116.2,WA,53,0,0
6f9dee77-cb59-471d-8c31-128373bedc43,2022-02-24T17:28:17Z,ECOMMERCE,1,MANUAL,15.28,10156.51,FL,12,0,0
dd2e335c-9889-490a-888b-9ea5a644ac52,2022-02-24T17:27:36Z,ECOMMERCE,7,MANUAL,500.0,831.09,CT,09,0,0
56d9df02-ea9a-4479-81a4-e8803883048f,2022-02-24T17:27:28Z,OTHER,3,CHIP,13.75,254.64,FL,12,1,1
cc402e00-bc9b-4f85-8230-693f5a6f4cfc,2022-02-24T17:26:12Z,ECOMMERCE,1,MANUAL,16.97,15879.99,FL,12,0,0
7ee21b1c-5555-4bbf-8c4c-e495d3accb1c,2022-02-24T17:25:06Z,ECOMMERCE,1,MANUAL,11.18,12653.66,FL,12,0,0
529535ca-0242-4082-80d4-3198557b0557,2022-02-24T17:24:13Z,OTHER,11,CHIP,109.13,242.07,FL,12,1,1
91fb4008-421b-4a01-8e56-6b0a7be820bc,2022-02-24T17:23:29Z,MOTO,5,MANUAL,79.92,419.83,TX,48,0,0
e69f28dc-224b-4c18-b3d9-0b0e09263376,2022-02-24T17:23:02Z,OTHER,4,CHIP,42.35,26.81,CA,06,1,1
cbb414a9-0ad7-4617-98db-a76424080cd5,2022-02-24T17:22:48Z,OTHER,3,CHIP,59.83,100.29,FL,12,1,1
26ccf78e-c3da-435f-8bdd-b8f8c0841f73,2022-02-24T17:22:14Z,ECOMMERCE,1,MANUAL,17.06,16075.92,FL,12,0,0
dff3e51b-48fe-4814-9936-47c352d1fa65,2022-02-24T17:21:00Z,ECOMMERCE,8,MANUAL,18.29,5343.31,WA,53,0,0
d30436eb-e323-4961-a666-2724fe751365,2022-02-24T17:20:11Z,ECOMMERCE,1,MANUAL,20.23,11844.28,FL,12,0,0
78dab3cd-761e-47cb-977a-d412febc0665,2022-02-24T17:18:18Z,ECOMMERCE,1,MANUAL,27.69,16032.97,FL,12,0,0
bf89181e-c139-4c03-bd47-e7bbdf3a48ab,2022-02-24T17:16:51Z,ECOMMERCE,16,MANUAL,24.99,4965.09,WA,53,0,0
f5741ae9-cc07-40a6-9786-d5df14434787,2022-02-24T17:16:31Z,OTHER,12,CHIP,20.0,37.93,SC,45,1,1
85b3ae52-998f-41ee-bd4c-c0e0042f69e6,2022-02-24T17:15:51Z,ECOMMERCE,1,MANUAL,11.18,12664.84,FL,12,0,0
bc52d4b4-433e-4f6f-8326-a46d5e698122,2022-02-24T17:14:32Z,OTHER,1,CHIP,5.84,121.86,IL,17,1,1
d62d808a-0121-4ed4-a218-89ceec48b146,2022-02-24T17:14:08Z,ECOMMERCE,3,MANUAL,39.98,3881.11,AR,05,0,0
3fe681fa-700b-477d-a647-8818183a9b4c,2022-02-24T17:11:51Z,ECOMMERCE,2,MANUAL,36.98,123.59,NJ,34,0,0
7e6795cf-ae9c-469a-b1fd-88209592131f,2022-02-24T17:11:31Z,ECOMMERCE,1,MANUAL,75.83,14443.9,FL,12,0,0
75a171f9-f5cc-407e-89f9-db9964a046dd,2022-02-24T17:11:19Z,ECOMMERCE,3,MANUAL,39.98,3473.71,AR,05,0,0
9eab6ef0-ad0b-43ab-8d28-3ca8736c2a3c,2022-02-24T17:09:14Z,OTHER,8,CHIP,23.04,149.24,TX,48,1,1
2aa35a41-79b4-4bc5-9d5a-6788f69e047b,2022-02-24T17:08:43Z,ECOMMERCE,6,MANUAL,18.29,5019.37,WA,53,0,0
76a6c387-f1dd-4eb3-b75d-59f39b7ad377,2022-02-24T17:08:29Z,ECOMMERCE,24,MANUAL,97.98,0.0,CA,06,0,0
cf96fbbf-d01d-410e-a92f-e4a62aa2b8f3,2022-02-24T17:08:16Z,ECOMMERCE,3,MANUAL,39.98,3587.83,AR,05,0,0
d1b9b727-3ff7-4ed8-a6b8-9e46ed7c6f99,2022-02-24T17:06:32Z,ECOMMERCE,1,CARD_ON_FILE,8.56,0.0,CA,06,0,0
e242611e-dfe8-473e-9b9d-dd23861e25d9,2022-02-24T17:05:55Z,ECOMMERCE,3,MANUAL,13.92,1342.0,WA,53,0,0
f8b81fff-c004-4acc-89c1-0da9519b29b9,2022-02-24T17:05:40Z,ECOMMERCE,1,MANUAL,16.47,17681.1,FL,12,0,0
204b96eb-1f2d-41d8-ae65-f27b047a7db9,2022-02-24T17:05:40Z,ECOMMERCE,1,MANUAL,16.22,17664.88,FL,12,0,0
94bdac1a-4f06-491b-a643-962d8d7b6a9e,2022-02-24T17:05:23Z,ECOMMERCE,7,CARD_ON_FILE,100.0,23.95,DC,11,0,0
f1b94fc0-013d-4749-9d59-330ce50beacb,2022-02-24T17:04:35Z,ECOMMERCE,2,MANUAL,39.98,2948.98,AR,05,0,0
58125eba-da48-40b8-ae4a-fee45aaae69d,2022-02-24T17:03:59Z,OTHER,2,CHIP,7.28,52.45,IL,17,1,1
5f6befb8-e72e-4669-b969-c44790d1bd16,2022-02-24T17:02:37Z,ECOMMERCE,1,CARD_ON_FILE,16.37,65.73,CA,06,0,0
fde14220-948c-4c03-a754-a2f9a28ec51b,2022-02-24T17:02:15Z,ECOMMERCE,2,CARD_ON_FILE,16.64,384.93,NY,36,0,0
17f223ff-eb82-47c5-977c-148db26c93e3,2022-02-24T17:02:08Z,ECOMMERCE,3,MANUAL,17.98,1255.85,WA,53,0,0
5aef3b0a-1289-4968-a2c1-ee9f5b9fc698,2022-02-24T17:02:07Z,ECOMMERCE,4,CARD_ON_FILE,135.29,1902.26,CA,06,0,0
966297b5-a1ec-429a-9575-fefe19b2a51e,2022-02-24T17:01:00Z,ECOMMERCE,19,CARD_ON_FILE,200.0,4544.54,CA,06,0,0
63075efc-ad69-4708-88e7-ac2f8f35468c,2022-02-24T17:00:30Z,ECOMMERCE,11,MANUAL,24.99,4512.19,WA,53,0,0
b89006d8-d7aa-42ad-bfa7-8dfdbc65726e,2022-02-24T16:58:57Z,OTHER,8,CHIP,17.1,228.16,TX,48,1,1
e2d8cefa-33a7-496f-8979-97442634beee,2022-02-24T16:58:34Z,ECOMMERCE,5,CARD_ON_FILE,140.79,2037.55,CA,06,0,0
8fe28cda-4d09-4071-94ae-d024a5421726,2022-02-24T16:58:24Z,OTHER,1,CHIP,4.73,26.49,CA,06,1,1
2e3aa349-d93c-40c9-a1db-13f9fdf6cb64,2022-02-24T16:56:39Z,ECOMMERCE,2,CARD_ON_FILE,16.7,311.14,AR,05,0,0
e5f78ccf-0aca-478c-80c5-84a7df31d19f,2022-02-24T16:56:08Z,ECOMMERCE,7,MANUAL,99.0,32002.96,GA,13,0,0
a0dd9f78-780b-4016-b3f1-a35bcdab9328,2022-02-24T16:56:00Z,ECOMMERCE,11,MANUAL,187.77,0.01,FL,12,0,0
29665e0f-0b4b-43ba-a4a4-cc62b2491a05,2022-02-24T16:55:23Z,MOTO,16,MANUAL,480.0,9.99,NJ,34,0,0
292d90c3-e57e-4ece-8a0e-88583f58db3e,2022-02-24T16:53:37Z,ECOMMERCE,13,CARD_ON_FILE,100.0,123.95,DC,11,0,0
d1e828ab-5981-40c4-915c-c230067ae22b,2022-02-24T16:53:27Z,ECOMMERCE,1,MANUAL,25.73,15382.05,FL,12,0,0
f604842c-9f8e-4d21-997c-597a57809eb6,2022-02-24T16:52:53Z,ECOMMERCE,17,MANUAL,100.0,169.92,,,0,0
b64ff246-5a8c-4d07-8026-1a7e39e22ddf,2022-02-24T16:52:42Z,ECOMMERCE,1,CARD_ON_FILE,16.9,56.64,MA,25,0,0
157976f1-7e6b-4afb-8b38-01681c01c309,2022-02-24T16:51:22Z,OTHER,7,CHIP,4.99,69.16,CA,06,1,1
10f9fae8-93a4-486a-89b4-10e02668800f,2022-02-24T16:50:29Z,ECOMMERCE,3,MANUAL,24.99,1214.09,WA,53,0,0
a98eb2dc-39d6-4a76-9e1f-4a42dfa3ad0d,2022-02-24T16:50:28Z,OTHER,3,CHIP,31.04,106.99,FL,12,1,1
ddb6d6ed-0cbd-4875-882b-ceca68e86ef4,2022-02-24T16:50:02Z,ECOMMERCE,2,CARD_ON_FILE,52.09,9.37,KY,21,0,0
989f6ba8-c327-46c8-a84d-69373e38a702,2022-02-24T16:47:25Z,ECOMMERCE,7,CARD_ON_FILE,100.0,1503.06,DC,11,0,0
542cbb14-5d73-483e-9ea6-03eba28d6999,2022-02-24T16:47:15Z,ECOMMERCE,1,MANUAL,10.69,138.4,IL,17,0,0
6eba7735-7ca1-4d65-8d28-8c9bc9fe7a93,2022-02-24T16:45:54Z,OTHER,1,CHIP,15.31,265.98,SC,45,1,1
b231ed29-f864-43ad-b80a-e99d4a4a28fb,2022-02-24T16:44:31Z,OTHER,7,CHIP,26.81,0.0,CA,06,1,1
